Id,PostId,Text,CreationDate,UserId
1423,634,What does shilling mean? Can you use an easier word?,2012-06-21 18:08:25.707,866
1424,1036,"I thought it was meant to explain how he was so strong, as I recall there was a donkey/Ox helping him, at the start, but at the end he is by himself.",2012-11-20 13:34:29.670,1610
1425,127,This is also something that happens in the movie Paul(2011) http://www.imdb.com/title/tt1092026/,2011-12-22 07:12:34.353,1164
1429,1284,"Nothing is 100% certain, especially in a movie like that, where the director's characteristic style, has left the general meaning of the movie's events open to interpretation. You won't find a perfect solution or explanation. Watch the movie again, frame by frame and be carefull to every detail if you want to be absolutely sure.",2013-01-16 19:19:10.423,1799
1431,729,It's depressing to think of the day his budget doesn't get renewed.,2012-07-21 01:09:49.903,1402
1433,1728,"Yep - the Dark Crystal and, to some extent, Pitch Black and Tomb Raider.",2013-05-21 10:29:49.220,1094
1435,584,Sidney Lumet used this technique in one of his films.,2012-06-06 21:39:31.193,21
1436,23,"If you are referring to The Pawnbroker, I've never seen it but the flashbacks are described as ""almost subliminal at times"" so it is perhaps inspired by the idea, but again, clearly (like Fight Club) not ""unnoticeable"".",2011-12-01 22:35:47.237,802
1437,150,"Good reference, but is that the entire story?  That is how you get a 2D playback from a blu-ray disk containing a 3D compatible stream.  This saves a lot of storage space compared to storing a 2D and a 3D stream on the same disk.  Is the 'one half of a 3D movie' exactly what they release as a 2D only dvd/blue ray or in the theatre.  @Keen's answer suggests otherwise (in some cases anyway).",2011-12-31 04:24:47.557,1540
1440,446,"Wow, there is a MacGyver movie? Always loved MacGyver but never heard of this. I guess it didn't make its way to Germany. Well, it seems I got a DVD to find!",2012-04-21 19:51:19.940,1449
1442,1390,"There are actually two of them, they were made after the regular tv seasons. But this one is the best of the two in my opinion. Just don't take it too seriously ;)",2013-02-13 06:27:14.177,403
1443,1654,"You should never take MacGyver too seriously, and neither Indiana Jones ;)",2013-05-03 03:16:39.433,1793
1444,856,"Hi mark, and welcome to Movies.Stackexchange!",2012-09-03 09:22:46.717,1030
1446,1677,I just watched the movie (again) yesterday and that was the first time i noticed it wasn't carpenter who did the soundtrack. Good question!,2013-05-08 06:43:56.657,12
1451,1413,Don't forget the matrix is a recreation of the late 90's - so no electronic books.  However I do agree that it is a generalization that programmers are slobs.,2013-02-18 02:25:29.717,372
1454,1406,The first time Hiro goes back in time to the dinner and meets Charlie he is stuck there unable to use his powers for a while. Also when Charlie is killed he jumps through time a lot to try to save her. It's possible that this drained him though I do feel that confidence is the main factor in his powers consistency.,2013-02-15 19:45:21.990,436
1456,1397,"@iandotkelly - huh? I have had electronic books in USSR back in early 1990s, never mind in USA in late 90s. Electronic books != iStuff",2013-02-15 00:08:15.820,649
1459,1419,I posted the synopsis the way I understood it.. And I guess I was wrong :) (I didn't see it was an assassin who came to the house). Anyway thanks a lot for the answer! It really cleared things up a lot..,2013-02-20 22:26:22.470,1752
1460,394,Thanks for the answer! I chose the other answer because its much clearer and you have not mentioned about an assassin.. But thanks anyway!,2012-04-07 20:04:49.937,1428
1462,1304,True. But what if you compare his cubicle to his flat?,2013-01-20 22:54:25.203,24
1464,198,Yep - I was just writing the exact same answer :) I might even add that the violence associated with this (and his other films) is so over-the-top that it could be considered absurd - adding to the overall feel of the film.,2012-01-17 08:31:25.277,753
1466,340,"@Nobby +1 for the "" so over-the-top that it could be considered absurd"" that's one of the things that really stands out to me about the film.",2012-03-12 09:52:19.137,1211
1470,1529,"That's incorrect.  Mundt wanted Leamas to go on living, that's why he let him escape in the first place and, furthermore, the last lines of the film are Mundt's boy yelling at him to go back to West Germany rather than committing suicide like he does.  Furthermore, I don't think Mundt particularly cared about Leamas' feelings, so the motive of giving him perfect information on Nan's life doesn't make sense either.",2013-03-23 23:42:45.193,938
1472,352,i don't understand what you mean by trash movie,2012-03-15 19:10:57.110,2
1473,522,"@DForck42 Well, something that's obviously (or sometimes even intentionally) bad-made/low-quality/exaggerated in such an extent that it's already funny. I don't say this applies in a whole to his movies, but there are certain elements or a bit of a trashy feel to certain parts of them, while still staying high-quality movies. That's why I coined the paradoxon ""high-quality trash"". *Starship Troopers* and *Total Recall* (and to some extent *Robocop*) are perfect examples for this.",2012-05-16 06:09:16.017,350
1474,1550,Sorry I misunderstood. Now its a lot more clearer! Thanks again for the answer.. :),2013-03-27 20:52:42.890,720
1476,908,"Who said anything about being ""too sarcastic to be in a SciFi movie""?  I see no reason why a SciFi Movie can't be sarcastic, or funny!  I love Red Dwarf Some great uses of Sarcasm in it.",2012-09-28 02:24:26.113,5
1477,1253,"@AidanO - sorry, that was how I understood the thrust of your question. Thanks for the correction.",2013-01-07 08:57:12.713,440
1478,1102,"@DVK, no problem, maybe I should have said I was one of the ones laughing too :) thought it was a great film at the time, will have to re-watch and see if it has stood the test of time, I know I wasn't impressed with the 3rd one which I saw recently. Don't think I've seen the 2nd one.",2012-12-11 04:38:49.997,1558
1479,1035,Thanks @DForck42! I hope someone will be able to help me figure this out :),2012-11-20 07:32:09.413,799
1480,699,@AndrewLatham It isn't about having a *professional* looking desk: its about having a *sterile* desk where no work appears to take place. It's not *tidy* it's *empty*.,2012-07-12 10:29:55.213,1351
1481,843,Changed the word to 'promoting'.,2012-08-30 00:28:31.237,1797
1482,356,@Nobby  The original bughunt movie concept was created before the studio realized they had the rights to the book  Starship Troopers.  As a result ST was only applied as a thin veneer on top of the movie Verhoeven had already created.  I don't think Heinlein's philosophical ideas had any meaningful input in the movies creation.,2012-03-17 08:00:30.490,1305
1483,1294,"Interesting - thanks, Dan.",2013-01-18 08:36:05.423,967
1487,1435,"That said, zooming in on security camera footage or random images is possible if the resolution of the recorded image exceeds that of the display. But once you exceed the available pixels extrapolation will only get you so far.",2013-02-25 03:46:19.593,9
1488,531,"True, but in my experience, most systems have a much lower resolution on the camera than your average PC display.  Perhaps high-end ones, or military-grade cameras are a different story, but most commercial camera security systems just don't have that high a resolution.  (We often have to try to read license plates from our systems where the cameras are less than 15 yards away and it's hard.)  But our systems are around 5 years old.  They could be better now.",2012-05-17 07:40:45.507,706
1489,1127,And we're not even considering people using the same word for both their login and password...,2012-12-17 10:36:40.160,775
1492,81,"I find this hard to believe that any ""public"" figure would need to be paid to do a bio pic on them.  The estate of Amy Winehouse is not obligated in any way to license her music, but that does not mean that you can't do a bio pic (obviously won't be as good without that).",2011-12-09 22:57:40.580,30
1493,342,I'll answer that with asking you if there are any movies of police officers using realistic forensic techniques or of any movies about relationships that are realistic.,2012-03-13 19:54:05.660,1357
1494,135,@ChristianRau So you mean a B-movie.  Alternatively a 'trashy' movie would have a similar but different meaning.,2011-12-26 05:44:25.447,326
1497,846,"There are some fairly accurate depictions of hacking in certain movies/tv, but most of it is an exercise of artistic license.  A good example of both of these, is the Person of Interest episode, ""Super"".  (S1-E11)  There, one of the characters hacks into neighbors' Wi-Fi networks and hijacks their web cam feeds.  While it's *very* possible to do this to one Wi-Fi network, it would be extremely difficult if not improbable to capture streams from multiple networks simultaneously on one system.",2012-08-31 03:26:39.210,1127
